row_id,canonical_id,signature_key,path_pattern,generation_delta,side,consanguinity,gender_anchor,seniority,removal,double_kinship,temporal,category,english_term,notes,language_code,language_name,localized_term,variant_type,variant_rank
113,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,ja,Japanese,祖父,primary,0
114,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,ru,Russian,дедушка,primary,0
115,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,pt,Portuguese,avô,primary,0
116,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,id,Indonesian,kakek,primary,0
117,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,vi,Vietnamese,ông nội,primary,0
118,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,tr,Turkish,dede,primary,0
119,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,ko,Korean,할아버지,primary,0
120,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on paternal side,it,Italian,nonno,primary,0
121,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,en,English,grandmother,primary,0
122,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,hi,Hindi,दादी,primary,0
123,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ta,Tamil,பாட்டி,primary,0
124,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,te,Telugu,అమ్మమ్మ,primary,0
125,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,bn,Bengali,দিদা,primary,0
126,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,mr,Marathi,आजी,primary,0
127,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ml,Malayalam,അമ്മൂമ്മ,primary,0
128,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,kn,Kannada,ಅಜ್ಜಿ,primary,0
129,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,gu,Gujarati,દાદીમા,primary,0
130,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,pa,Punjabi,ਦਾਦੀ,primary,0
131,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ur,Urdu,دادی,primary,0
132,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,es,Spanish,abuela,primary,0
133,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,fr,French,grand-mère,primary,0
134,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,de,German,Großmutter,primary,0
135,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ar,Arabic,جدة,primary,0
136,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,zh,Chinese,祖母,primary,0
137,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ja,Japanese,祖母,primary,0
138,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ru,Russian,бабушка,primary,0
139,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,pt,Portuguese,avó,primary,0
140,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,id,Indonesian,nenek,primary,0
141,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,vi,Vietnamese,bà nội,primary,0
142,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,tr,Turkish,babaanne,primary,0
143,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,ko,Korean,할머니,primary,0
144,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=paternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,paternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on paternal side,it,Italian,nonna,primary,0
145,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,en,English,grandfather,primary,0
146,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,hi,Hindi,दादा,primary,0
147,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ta,Tamil,தாத்தா,primary,0
148,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,te,Telugu,తాత,primary,0
149,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,bn,Bengali,দাদু,primary,0
150,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,mr,Marathi,आजोबा,primary,0
151,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ml,Malayalam,അപ്പൂപ്പൻ,primary,0
152,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,kn,Kannada,ಅಜ್ಜ,primary,0
153,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,gu,Gujarati,દાદાજી,primary,0
154,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,pa,Punjabi,ਦਾਦਾ,primary,0
155,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ur,Urdu,دادا,primary,0
156,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,es,Spanish,abuelo,primary,0
157,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,fr,French,grand-père,primary,0
158,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,de,German,Großvater,primary,0
159,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ar,Arabic,جد,primary,0
160,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,zh,Chinese,祖父,primary,0
161,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ja,Japanese,祖父,primary,0
162,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ru,Russian,дедушка,primary,0
163,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,pt,Portuguese,avô,primary,0
164,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,id,Indonesian,kakek,primary,0
165,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,vi,Vietnamese,ông nội,primary,0
166,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,tr,Turkish,dede,primary,0
167,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,ko,Korean,할아버지,primary,0
168,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,male,none,0,False,current,direct_ancestor,grandfather,2-up on maternal side,it,Italian,nonno,primary,0
169,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,en,English,grandmother,primary,0
170,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,hi,Hindi,दादी,primary,0
171,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ta,Tamil,பாட்டி,primary,0
172,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,te,Telugu,అమ్మమ్మ,primary,0
173,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,bn,Bengali,দিদা,primary,0
174,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,mr,Marathi,आजी,primary,0
175,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ml,Malayalam,അമ്മൂമ്മ,primary,0
176,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,kn,Kannada,ಅಜ್ಜಿ,primary,0
177,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,gu,Gujarati,દાદીમા,primary,0
178,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,pa,Punjabi,ਦਾਦੀ,primary,0
179,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ur,Urdu,دادی,primary,0
180,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,es,Spanish,abuela,primary,0
181,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,fr,French,grand-mère,primary,0
182,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,de,German,Großmutter,primary,0
183,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ar,Arabic,جدة,primary,0
184,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,zh,Chinese,祖母,primary,0
185,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ja,Japanese,祖母,primary,0
186,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ru,Russian,бабушка,primary,0
187,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,pt,Portuguese,avó,primary,0
188,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,id,Indonesian,nenek,primary,0
189,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,vi,Vietnamese,bà nội,primary,0
190,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,tr,Turkish,babaanne,primary,0
191,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,ko,Korean,할머니,primary,0
192,DERIVED,g=-2|p=UP_PARENT_UP_PARENT|s=maternal|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT,-2,maternal,blood,female,none,0,False,current,direct_ancestor,grandmother,2-up on maternal side,it,Italian,nonna,primary,0
193,DERIVED,g=-3|p=UP_PARENT_UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT_UP_PARENT,-3,paternal,blood,male,none,0,False,current,direct_ancestor,great-grandfather,3-up on paternal side,en,English,great-grandfather,primary,0
194,DERIVED,g=-3|p=UP_PARENT_UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT_UP_PARENT,-3,paternal,blood,male,none,0,False,current,direct_ancestor,great-grandfather,3-up on paternal side,hi,Hindi,पर-दादा,primary,0
195,DERIVED,g=-3|p=UP_PARENT_UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT_UP_PARENT,-3,paternal,blood,male,none,0,False,current,direct_ancestor,great-grandfather,3-up on paternal side,ta,Tamil,பெரிய-தாத்தா,primary,0
196,DERIVED,g=-3|p=UP_PARENT_UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT_UP_PARENT,-3,paternal,blood,male,none,0,False,current,direct_ancestor,great-grandfather,3-up on paternal side,te,Telugu,గొప్ప-తాత,primary,0
197,DERIVED,g=-3|p=UP_PARENT_UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT_UP_PARENT,-3,paternal,blood,male,none,0,False,current,direct_ancestor,great-grandfather,3-up on paternal side,bn,Bengali,পর-দাদু,primary,0
198,DERIVED,g=-3|p=UP_PARENT_UP_PARENT_UP_PARENT|s=paternal|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_UP_PARENT_UP_PARENT,-3,paternal,blood,male,none,0,False,current,direct_ancestor,great-grandfather,3-up on paternal side,mr,Marathi,पर-आजोबा,primary,0
